Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CM,8/12/2019,12:14 AM,DISREGARD ORDER OF A POLICE OFFICER,6th Street And,Trinity Street,Y,APD,7946,Hispanic,Male
CM,8/13/2019,12:00 AM,MISDEMEANOR THEFT C - LESS THAN $100,2600 Block Guadalupe Street,,Y,APD,8570,Hispanic,Male
CM,8/13/2019,12:00 AM,PUBLIC INTOXICATION,2600 Block Guadalupe Street,,Y,APD,8570,Hispanic,Male
CO,8/13/2019,3:30 PM,LITTERING,East 7th Street And Sabine Street,,Y,APD,8149,Black,Male
TR,8/13/2019,10:03 PM,PEDESTRIAN WALKING AGAINST LIGHT,East 5th Street And Congress Avenue,,Y,APD,7796,White,Male
CM,8/14/2019,2:15 AM,DISORDERLY CONDUCT - FIGHTING,411 East 6th Street,,N,APD,7887,White,Male
CM,8/14/2019,2:10 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,6781,Hispanic,Male
CO,8/15/2019,9:35 AM,BICYCLE - RIDING ON BUSINESS SIDEWALK,600 Block Congress Avenue,,N,APD,7408,Black,Male
CM,8/16/2019,6:49 PM,PUBLIC INTOXICATION,600 Block Neches Street,,Y,APD,7786,No Data,No Data
CO,8/16/2019,12:15 AM,MANIFESTING - DRUGS,500 Block East 7th Street,,N,APD,7298,Black,Male
CM,8/16/2019,2:36 AM,PUBLIC INTOXICATION,East 7th Street,And Red River Street,Y,APD,8140,White,Male
CM,8/16/2019,2:17 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,Y,APD,8140,White,Male
CM,9/4/2019,11:39 PM,PUBLIC INTOXICATION,1213 Sabine Street,,N,APD,8442,Hispanic,Male
CO,8/17/2019,12:45 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,616 East 6th Street,,N,APD,7077,Black,Male
TR,8/17/2019,12:10 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 4th Street And Congress Avenue,,N,APD,7796,Black,Male
TR,8/17/2019,2:37 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street And Trinity Street,,Y,APD,8140,Hispanic,Male
CM,8/17/2019,7:41 PM,DISORDERLY CONDUCT - FIGHTING,500  E 6TH ST,,N,,7284,Black,Male
TR,8/17/2019,2:37 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street And Trinity Street,,Y,APD,8140,White,Male
CM,8/17/2019,2:15 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,7870,White,Male
CM,8/18/2019,2:00 AM,PUBLIC INTOXICATION,416 East 6th Street,,Y,APD,5617,Mid East,No Data
CM,8/18/2019,4:12 AM,DISORDERLY CONDUCT - FIGHTING,700 Block Neches Street,,N,APD,7756,Black,Male
CM,8/18/2019,2:30 AM,Interference with a police service animal,East 6th Street And Trinity Street,,N,APD,7882,Black,Male
CM,8/18/2019,3:39 PM,Possession of Drug Paraphernalia,100 Block East 6th Street,,Y,APD,4042,White,Male
CM,8/18/2019,1:01 AM,MISREPRESENTATION OF AGE BY MINOR,317  E 6TH ST,TRINITY ST,Y,,7597,White,Male
CM,8/18/2019,2:20 AM,DISORDERLY CONDUCT - FIGHTING,71 Neches Street,,N,APD,7779,White,Female
CM,8/18/2019,12:00 AM,PUBLIC INTOXICATION,1213 Sabine Street,,N,APD,7870,Hispanic,Male
CM,8/19/2019,8:16 AM,Possession of Drug Paraphernalia,800 Block Neches,,N,APD,4973,White,Male
CM,8/19/2019,12:59 AM,PUBLIC INTOXICATION,409 East 6th Street,,N,APD,7597,Hispanic,Male
TR,8/19/2019,8:00 PM,PEDESTRIAN WALKING AGAINST LIGHT,7th Street And Congress Avenue,,N,APD,8105,White,Male
CM,8/20/2019,5:00 AM,SIMPLE ASSAULT BY THREAT-NON FAMILY,East 10th Street,Red River Street,N,APD,8769,Black,Male
CO,8/20/2019,7:41 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,500-600 Block Trinity Street,,N,APD,7850,Black,Male
CM,8/20/2019,10:55 PM,PEDESTRIAN ON ROADWAY,1st Street At Cesar Chavez Street,,Y,APD,7796,White,Male
CM,8/20/2019,4:23 PM,PUBLIC INTOXICATION,500 Block East 7th Street,,Y,APD,7870,Black,Male
CM,8/21/2019,5:50 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7796,Black,Male
CM,8/21/2019,12:00 AM,MINOR CONSUMING ALCOHOL,700 Block East 7th Street,,N,APD,6290,White,Female
TR,8/21/2019,10:45 PM,PEDESTRIAN ON ROADWAY,500 Block East 7th Street,,N,APD,7796,Black,Female
CM,8/21/2019,9:57 PM,Possession of Drug Paraphernalia,500  500 E 6TH STREET,,Y,APD,7348,White,Male
CM,8/21/2019,12:32 AM,Possession of Drug Paraphernalia,600 Block Meches Street,,N,APD,6323,White,Male
CM,8/21/2019,5:50 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7796,White,Female
CM,8/22/2019,10:04 PM,PUBLIC INTOXICATION,422 Guadalupe Street,,N,APD,6796,Black,Male
CM,8/22/2019,2:23 PM,THEFT OF SERVICE,2021 East 6th Street,,N,APD,5193,White,Male
CM,8/22/2019,12:00 AM,PUBLIC INTOXICATION,101 Red River Street,,N,APD,8518,Hispanic,Female
CM,8/22/2019,6:38 PM,PUBLIC INTOXICATION,300 Block East 6th Street,,N,APD,7850,White,Male
CM,8/23/2019,6:00 PM,Possession of Drug Paraphernalia,700 Block East 7th Street,,N,APD,8105,Black,Male
CO,8/23/2019,1:08 AM,HUMAN WASTE,400  E 6TH ST,,N,,8140,Black,Male
CM,8/23/2019,12:00 AM,PUBLIC INTOXICATION,East Avenue,And Lambie Street,N,APD,8378,Black,Male
TR,8/23/2019,8:50 PM,PEDESTRIAN CROSSING MIDBLOCK,600 Block East 7th Street,,Y,APD,7796,Black,Male
CO,8/23/2019,12:12 AM,HUMAN WASTE,400  E 6TH ST,,N,,8140,Black,Male
CM,8/23/2019,1:16 AM,PUBLIC INTOXICATION,East 6th Street And,Trinity Street,Y,APD,7945,White,Male
CM,8/24/2019,10:18 PM,Possession of Drug Paraphernalia,500  E 7THBST,,N,,8140,Hispanic,Male
CM,8/24/2019,10:22 PM,Possession of Drug Paraphernalia,500  E 7TH ST,,N,,8140,Black,Male
CM,8/24/2019,12:00 AM,PUBLIC INTOXICATION,401 East 6th Street,,Y,APD,7882,Hispanic,Male
CM,8/24/2019,12:19 AM,PUBLIC INTOXICATION,613 West 6th Street,,N,APD,8416,White,Male
CO,8/24/2019,12:16 AM,AGGRESSIVE CONFRONTATION,E 7TH ST,RED RIVER ST,Y,,7796,Black,Male
CM,8/24/2019,11:27 AM,Possession of Drug Paraphernalia,500 Block Trinity Street,,N,APD,4973,Black,Female
CM,8/24/2019,12:15 AM,PUBLIC INTOXICATION,613 West 6th Street,,N,APD,8006,White,Male
TR,8/24/2019,2:00 AM,PEDESTRIAN WALKING AGAINST LIGHT,E 7TH ST,RED RIVER ST,N,,7796,No Data,No Data
CM,8/25/2019,2:05 AM,PUBLIC INTOXICATION,404 Colorado Street,,N,APD,8416,White,Male
CM,8/25/2019,10:30 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,212 East 6th Street,,Y,APD,4042,Hispanic,Male
CM,8/25/2019,2:15 AM,PUBLIC INTOXICATION,111 East Cesar Chavez Street,,Y,APD,6477,Hispanic,Male
CO,9/5/2019,2:50 AM,LITTERING,600  CONGRESS AVE,,N,,8115,White,Male
CO,8/25/2019,1:45 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block Waller Creek,,N,APD,3368,White,Male
CO,8/25/2019,1:45 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",600 Block Waller Creek,,N,APD,3368,White,Male
CM,8/26/2019,12:00 AM,PUBLIC INTOXICATION,1213 Sabine Street,,Y,APD,6966,Hispanic,Female
CM,8/26/2019,12:53 AM,DISREGARD ORDER OF A POLICE OFFICER,500 Block Trinity Street,,N,APD,8140,Hispanic,Male
CO,8/26/2019,11:20 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,6th Street,Congress Avenue,Y,APD,8105,White,Male
CM,8/26/2019,11:20 PM,DISORDERLY CONDUCT - FIGHTING,6th Street,Congress Avenue,N,APD,8105,White,Male
CM,8/27/2019,12:00 AM,PUBLIC INTOXICATION,1400 Block West Avenue,,Y,APD,8430,White,Male
TR,8/27/2019,11:47 PM,PEDESTRIAN WALKING AGAINST LIGHT,E 6TH ST,TRINITY ST,N,,8140,White,Male
CM,8/27/2019,4:15 PM,SIMPLE ASSAULT BY THREAT-NON FAMILY,316 East 6th Street,,Y,APD,7885,White,Male
CO,8/27/2019,7:56 AM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,600 Block Congress Avenue,,Y,APD,7043,White,Male
CM,8/27/2019,12:00 AM,PUBLIC INTOXICATION,823 Congress Avenue,,Y,APD,7409,Black,Male
CM,8/29/2019,11:49 PM,PUBLIC INTOXICATION,213 West 4th Street,,N,APD,8442,White,Female
CM,8/29/2019,11:10 PM,MISREPRESENTATION OF AGE BY MINOR,410 East 6th Street,,Y,APD,7764,White,Female
CM,8/29/2019,11:49 PM,PUBLIC INTOXICATION,213 West 4th Street,,N,APD,8103,Hispanic,Female
CM,8/29/2019,9:09 PM,PUBLIC INTOXICATION,2700 Block Guadalupe Street,,N,APD,8392,No Data,Male
CM,8/29/2019,12:00 AM,Possession of Drug Paraphernalia,Congress Avenue,,N,APD,7409,White,Male
CM,8/29/2019,6:10 PM,Possession of Drug Paraphernalia,600 Block Sabine Street,,Y,APD,7850,White,Male
CM,8/30/2019,1:15 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,Y,APD,7764,White,Male
CM,8/30/2019,2:13 PM,FAILURE TO IDENTIFY - REFUSE,525 North Lamar Boulevard,,N,APD,7885,White,Female
CM,8/30/2019,5:29 PM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,5th Street,Bowie Street,N,APD,8504,Hispanic,Male
CM,8/30/2019,1:15 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,N,APD,7764,White,Male
CM,8/30/2019,12:00 AM,PUBLIC INTOXICATION,East 7th Street And,Red River Street,N,APD,7850,White,Female
CM,8/30/2019,1:42 AM,Possession of Drug Paraphernalia,500  TRINITY ST,,Y,,8140,Black,Male
CM,8/31/2019,2:11 AM,PUBLIC INTOXICATION,600 Block North Ih 35 Service Road,,Y,APD,7238,Black,Male
CM,8/31/2019,2:31 AM,PUBLIC INTOXICATION,Congress Avenue And,Cesar Chavez,Y,APD,8674,Hispanic,Male
CM,8/31/2019,10:50 PM,PUBLIC INTOXICATION,501 East 6th Street,,N,APD,7608,White,Male
CM,8/31/2019,12:54 AM,MISDEMEANOR THEFT C - LESS THAN $100,404 East 4th Street,,Y,APD,7597,Asian,Male
CO,8/31/2019,10:41 PM,PARK CURFEW VIOLATION,900  RED RIVER ST,,N,,8140,Black,Male
CM,9/1/2019,2:00 AM,PUBLIC INTOXICATION,6th Street And,Neches Street,Y,APD,7414,Hispanic,Male
CM,9/1/2019,1:24 AM,DISORDERLY CONDUCT - FIGHTING,311 East 6th Street,,N,APD,7699,Black,Male
CM,9/1/2019,2:34 AM,DISORDERLY CONDUCT - FIGHTING,401 East 6th Street,,Y,APD,7882,Black,Female
CM,9/1/2019,2:15 AM,DISORDERLY CONDUCT - FIGHTING,6th Street And,Trinity Street,N,APD,7946,Black,Male
CM,9/1/2019,2:35 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,N,APD,8777,Black,Male
CM,9/1/2019,1:16 AM,DISORDERLY CONDUCT - FIGHTING,311 East 6th Street,,Y,APD,7699,Black,Male
CM,9/1/2019,1:16 AM,DISORDERLY CONDUCT - FIGHTING,311 East 6th Street,,N,APD,8105,Black,Male
CM,9/1/2019,2:35 AM,DISORDERLY CONDUCT - FIGHTING,401 East 6th Street,,N,APD,7597,Black,Female
CM,9/1/2019,1:24 AM,DISORDERLY CONDUCT - FIGHTING,3110 East 6th Street,,Y,APD,7756,Black,Male
CM,9/1/2019,3:43 PM,PUBLIC INTOXICATION,200 Block Lavaca Street,,Y,APD,8965,White,Female
CM,9/1/2019,2:45 AM,Possession of Drug Paraphernalia,East 6th Street And Trinity Street,,N,APD,8126,No Data,No Data
CM,9/1/2019,3:26 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,N,APD,8674,White,Male
CM,9/1/2019,1:51 AM,DISORDERLY CONDUCT - FIGHTING,311 East 6th Street,,N,APD,8411,No Data,Male
CM,9/2/2019,9:49 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,8140,White,Male
TR,9/2/2019,9:49 PM,PEDESTRIAN CROSSING MIDBLOCK,700 Block Neches Street,,Y,APD,8140,White,Male
CO,9/3/2019,11:07 PM,PARK CURFEW VIOLATION,1200  RED RIVER ST,E 12TH ST,Y,,7597,Black,Male
TR,9/4/2019,2:26 AM,PEDESTRIAN WALKING AGAINST LIGHT,500 Block Trinity Street,,Y,APD,8140,White,Male
CO,9/4/2019,10:13 PM,PARK CURFEW VIOLATION,800  WALLER CREEK,,N,,8140,Black,Female
CM,9/4/2019,12:01 PM,SIMPLE ASSAULT BY CONTACT,600 Block East 7th Street,,N,APD,7433,Black,Male
CO,9/5/2019,10:34 AM,AGGRESSIVE CONFRONTATION,SLAUGHTER,,Y,,5627,Mid East,Male
CM,9/5/2019,12:41 AM,PUBLIC INTOXICATION,512 East 6th Street,,N,APD,7249,White,Male
CM,9/5/2019,10:34 AM,ALCOHOL WITHIN 1000 FEET OF A SCHOOL,SLAUGHTER,,Y,,5627,Mid East,Male
CO,9/5/2019,10:34 AM,BATHE IN PUBLIC FOUNTAIN,SLAUGHTER,,Y,,5627,Mid East,Male
CM,9/5/2019,10:34 AM,ALCOHOL - MINOR CONSUMING,SLAUGHTER,,Y,,5627,Mid East,Male
CM,9/6/2019,2:14 PM,PUBLIC INTOXICATION,1213 Sabine Street,,Y,APD,6130,Black,Female
TR,9/6/2019,1:15 PM,PEDESTRIAN ON ROADWAY,600 Block Trinity Street,,Y,APD,3968,White,Male
CM,9/6/2019,7:08 PM,PUBLIC INTOXICATION,2207 Rio Grande Street,,Y,APD,8350,Hispanic,Male
CM,9/6/2019,12:00 AM,PUBLIC INTOXICATION,East 5th Street And,San Jacinto Boulevard,N,APD,8493,White,Female
CO,9/6/2019,1:15 PM,LITTERING,600 Block Trinity Street,,Y,APD,3968,White,Male
CM,9/7/2019,11:45 PM,PUBLIC INTOXICATION,600 Block Neches Street,,Y,APD,5946,White,Male
CM,9/8/2019,1:20 AM,PUBLIC INTOXICATION,East 5th Street And,San Jacinto Boulevard,Y,APD,7795,White,Male
CM,9/8/2019,2:07 AM,DISORDERLY CONDUCT - FIGHTING,401 East 6th Street,,N,APD,7245,Hispanic,Male
CM,9/8/2019,1:13 AM,PUBLIC INTOXICATION,500 Block Trinity Street,,N,APD,8126,Hispanic,Female
CO,9/8/2019,10:45 AM,LITTERING,600 Block Congress Avenue,,Y,APD,3968,White,Female
CM,9/8/2019,12:00 AM,PUBLIC INTOXICATION,East 6th Street And,San Jacinto Boulevard,N,APD,7850,Hispanic,Male
CO,9/8/2019,1:23 PM,LITTERING,600 Block Congress Avenue,,Y,APD,4951,White,Female
CM,9/8/2019,12:50 PM,Possession of Drug Paraphernalia,600 Block Brazos Street,,N,APD,3968,Black,Male
CM,9/8/2019,1:00 AM,PUBLIC INTOXICATION,215 East 6th Street,,Y,APD,6757,White,Male
CO,9/8/2019,10:45 AM,HUMAN WASTE,600 Block Congress Avenue,,Y,APD,3968,White,Female
CM,9/8/2019,12:00 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,N,APD,7850,White,Male
CM,9/8/2019,1:39 AM,DISREGARD ORDER OF A POLICE OFFICER,400 East 6th Street,,Y,APD,8140,No Data,Male
CM,9/8/2019,2:10 AM,DISREGARD ORDER OF A POLICE OFFICER,300 Block East 6th Street,,N,APD,8140,Black,Male
CM,9/8/2019,1:50 AM,PUBLIC INTOXICATION,Rio Grande Street And,West 6th Street,N,APD,8238,White,Male
CM,9/8/2019,2:00 AM,DISREGARD ORDER OF A POLICE OFFICER,East 6th Street And Trinity Street,,N,APD,8126,Hispanic,Female
CM,9/8/2019,12:00 AM,FAILURE TO IDENTIFY - REFUSE,301 East 8th Street,,N,APD,7850,Hispanic,Male
CO,9/9/2019,5:50 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block East 7th Street,,N,APD,7796,Hispanic,Male
CO,9/9/2019,4:20 PM,MANIFESTING - DRUGS,115  E 6TH ST,,N,,7699,Black,Male
CO,9/9/2019,6:45 PM,Camping in Public Area,800 Block Waller Creek,,N,APD,7850,Black,Male
CM,9/11/2019,3:41 AM,Possession of Drug Paraphernalia,500  E 7TH ST,,N,,8115,White,Male
CM,9/11/2019,11:00 AM,Possession of Drug Paraphernalia,500 Block Neches Street,,Y,APD,3968,White,Female
CO,9/11/2019,3:09 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,6th Street And Trinity Street,,N,APD,8105,Black,Male
CM,9/11/2019,3:09 PM,DISREGARD ORDER OF A POLICE OFFICER,6th Street And Trinity Street,,N,APD,8105,Black,Male
CM,9/12/2019,6:40 AM,Possession of Drug Paraphernalia,100 Block East 6th Street,,N,APD,3968,White,Male
CM,9/12/2019,12:00 AM,PUBLIC INTOXICATION,1213 Sabine Street,,Y,APD,8573,Hispanic,Male
CO,9/12/2019,5:18 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block North Ih 35 Service Road,,N,APD,8451,White,Male
CM,9/13/2019,2:20 AM,DISREGARD ORDER OF A POLICE OFFICER,600 Block Trinity Street,,Y,APD,5159,Black,Female
CM,9/13/2019,12:00 AM,PUBLIC INTOXICATION,1213 Sabine Street,,Y,APD,3098,White,Female
CM,9/13/2019,11:04 PM,PUBLIC INTOXICATION,901 Red River Street,,N,APD,8674,White,Female
CO,9/13/2019,8:35 AM,LITTERING,600 Block Congress Avenue,,Y,APD,3968,White,Male
CM,9/13/2019,2:20 AM,DISREGARD ORDER OF A POLICE OFFICER,600 Block Trinity Street,,Y,APD,5159,Black,Male
CM,9/13/2019,10:10 AM,Possession of Drug Paraphernalia,500 Block Brazos Street,,Y,APD,3968,White,Male
CM,9/13/2019,11:04 PM,PUBLIC INTOXICATION,901 Red River Street,,N,APD,7945,White,Male
CO,9/14/2019,11:59 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,East 6th Street And San Jacinto Street,,Y,APD,7796,White,Male
CM,9/14/2019,12:00 AM,PUBLIC INTOXICATION,208 East 6th Street,,Y,APD,8594,Hispanic,Male
CM,9/14/2019,9:00 AM,Possession of Drug Paraphernalia,500 Block Brazos Street,,N,APD,3968,Black,Female
CM,9/14/2019,4:10 PM,Possession of Drug Paraphernalia,600 Block Congress Avenue,,Y,APD,4949,White,Male
CM,9/15/2019,12:00 AM,PUBLIC INTOXICATION,300 Block South 6th Street,,Y,APD,7870,Hispanic,Male
CM,9/15/2019,2:33 AM,PUBLIC INTOXICATION,East 6th Street And,San Jacinto,N,APD,6757,White,Male
CO,9/15/2019,6:30 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,200 Block East 6th Street,,Y,APD,7850,White,Male
CM,9/15/2019,12:00 AM,PUBLIC INTOXICATION,600 Block Onion Street,,N,APD,8518,Hispanic,Male
CO,9/16/2019,9:47 PM,HUMAN WASTE,700  NECHES ST,,N,,8140,Black,Male
TR,9/16/2019,5:21 PM,PEDESTRIAN ON ROADWAY,700 Block Neches Street,,Y,APD,7796,Black,Male
CO,9/16/2019,1:22 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,401 Congress Avenue,,N,APD,5660,White,Female
CM,9/16/2019,11:40 PM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,717 East 7th Street,,Y,APD,8226,White,Female
CM,9/16/2019,9:01 AM,Possession of Drug Paraphernalia,600 Block Congress Avenue,,N,APD,5193,Black,Male
CO,9/16/2019,10:43 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,616  E 6TH ST,,N,,8140,Black,Male
CM,9/16/2019,9:01 AM,Possession of Drug Paraphernalia,600 Block Congress Avenue,,N,APD,5193,Hispanic,Male
TR,9/16/2019,4:30 PM,PEDESTRIAN WALKING AGAINST LIGHT,East 7th Street And Neches Street,,Y,APD,7796,White,Male
TR,9/16/2019,8:51 PM,PEDESTRIAN WALKING AGAINST LIGHT,300  E 6TH ST,,Y,,8115,White,Male
CM,9/16/2019,11:40 PM,FAILURE TO IDENTIFY - REFUSE,717 East 7th Street,,Y,APD,8226,White,Female
CM,9/17/2019,11:55 AM,PUBLIC INTOXICATION,East 6th Street And,Red River Street,N,APD,7433,Hispanic,Male
CM,9/17/2019,6:25 PM,PUBLIC INTOXICATION,North Ih 35 Service Road And,15th Street,Y,APD,8070,White,Male
CM,9/17/2019,12:00 AM,PUBLIC INTOXICATION,East 7th Street And,Ih 35 Service Road,N,APD,8594,Black,Male
CM,9/18/2019,5:35 AM,PUBLIC INTOXICATION,823 Congress Avenue,,Y,APD,3968,White,Male
CO,9/18/2019,10:47 PM,HUMAN WASTE,600  WALLER CREEK,,N,,8140,Black,Male
CM,9/18/2019,9:45 AM,Possession of Drug Paraphernalia,400 Block Guadalupe Street,,N,APD,4949,Black,Male
CM,9/18/2019,12:00 AM,PUBLIC INTOXICATION,406 East 6th Street,,Y,APD,8115,White,Male
CM,9/18/2019,12:00 AM,PUBLIC INTOXICATION,700 Block East 7th Street,,N,APD,6627,Black,Male
CM,9/19/2019,5:18 PM,PUBLIC INTOXICATION,East 6th Street And,Congress Avenue,Y,APD,8416,White,Male
CM,9/19/2019,1:40 AM,PUBLIC INTOXICATION,2714 Guadalupe Street,,N,APD,8895,Black,Male
CM,9/20/2019,4:08 PM,MISDEMEANOR THEFT C - LESS THAN $100,901  N IH 35,,N,,7284,White,Female
CM,9/21/2019,2:10 AM,DISORDERLY CONDUCT - FIGHTING,Trinity Street,East 6th Street,N,APD,8769,White,Male
CM,9/21/2019,2:15 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,N,APD,8190,Black,Male
CM,9/21/2019,2:30 AM,HUMAN WASTE,500 Block Brazos Street,,Y,APD,3968,Black,Male
CM,9/21/2019,12:35 AM,PUBLIC INTOXICATION,314 East 6th Street,,Y,APD,7796,White,Male
CO,9/21/2019,4:45 AM,HUMAN WASTE,Trinity Street And East 8th Street,,N,APD,7401,White,Male
CM,9/21/2019,2:20 AM,PUBLIC INTOXICATION,302 East 6th Street,,N,APD,8594,Hispanic,Male
CM,9/21/2019,2:40 AM,PUBLIC INTOXICATION,East 6th Street And Neches Street,,N,APD,7796,Black,Male
CM,9/21/2019,9:05 AM,Possession of Drug Paraphernalia,500 Block Brazos Street,,N,APD,3968,Black,Female
CM,9/21/2019,12:00 AM,PUBLIC INTOXICATION,600 Block San Jacinto,,Y,APD,7872,Hispanic,Female
CM,9/22/2019,1:46 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,8674,White,Female
CM,9/22/2019,12:00 AM,PUBLIC INTOXICATION,50th Block East Avenue,,N,APD,4972,Asian,Female
CM,9/22/2019,1:25 PM,Possession of Drug Paraphernalia,500 Block Brazos Street,,N,APD,3968,Black,Male
CM,9/22/2019,10:35 AM,Possession of Drug Paraphernalia,7th Street And Ih 35,,Y,APD,4556,Black,Male
CM,9/22/2019,1:18 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,8674,White,Female
CM,9/22/2019,8:40 AM,Possession of Drug Paraphernalia,500 Block Brazos Street,,N,APD,3968,White,Female
CM,9/22/2019,2:56 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,1000 West 25th Street,,Y,APD,8573,Black,Male
CM,9/22/2019,12:00 AM,PUBLIC INTOXICATION,76 Rainey Street,,N,APD,8674,White,Female
CM,9/23/2019,12:00 AM,PUBLIC INTOXICATION,500 Block Congress Avenue,,Y,APD,5193,White,Male
CO,9/23/2019,10:09 PM,HUMAN WASTE,500  BRAZOS ST,,Y,,8140,White,Male
CO,9/23/2019,2:21 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,400 Block East 6th Street,,Y,APD,7946,Hispanic,Male
CM,9/23/2019,12:33 AM,SIMPLE ASSAULT BY CONTACT,1500 Block Red River Street,,Y,APD,5205,White,Male
CO,9/23/2019,10:54 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",600 Block Sabine Street,,N,APD,5930,Black,Male
CM,9/23/2019,7:24 PM,PUBLIC INTOXICATION,1900 Block Guadalupe Street,,N,APD,8199,Hispanic,Male
CM,9/23/2019,2:21 PM,DISREGARD ORDER OF A POLICE OFFICER,2100 Block East 6th Street,,Y,APD,7946,Hispanic,Male
CO,9/24/2019,1:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,900 Block North Ih 35,,N,APD,3968,White,Male
TR,9/24/2019,2:07 AM,PEDESTRIAN WALKING AGAINST LIGHT,400  E 6TH ST,,Y,,8140,Hispanic,Male
CM,9/24/2019,1:00 PM,MISDEMEANOR THEFT C - LESS THAN $100,900 Block North Ih 35,,N,APD,3968,White,Male
CM,9/25/2019,8:24 AM,THEFT OF SERVICE,109 East 7th Street,,N,APD,7433,Hispanic,Male
TR,9/25/2019,12:22 PM,PEDESTRIAN WALKING AGAINST LIGHT,8th Street And Congress Avenue,,Y,APD,7345,Hispanic,Male
CM,9/25/2019,12:19 PM,Possession of Drug Paraphernalia,500 Block Brazos Street,,N,APD,4949,Hispanic,Male
CO,9/26/2019,12:00 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block Sabine Street,,N,APD,5930,White,Male
CM,9/26/2019,12:00 AM,SIMPLE ASSAULT BY CONTACT,100 Block East 8th Street,,N,APD,6627,Black,Male
CM,9/26/2019,12:00 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,4605 East 12th Street,,Y,APD,5336,Hispanic,Male
CM,9/26/2019,2:28 AM,DISORDERLY CONDUCT - FIGHTING,400  E 6TH ST,TRINITY ST,Y,,7597,Hispanic,Female
CM,9/26/2019,11:51 PM,DISORDERLY CONDUCT - FIGHTING,600  RIO GRANDE ST,,Y,,8140,White,Male
CO,9/26/2019,10:10 AM,SMOKING - PUBLIC PLACE,600 Block Sabine Street,,N,APD,5930,Black,Male
CM,9/26/2019,2:30 AM,DISORDERLY CONDUCT - FIGHTING,400  E6TH ST,,N,,8115,Hispanic,Female
CO,9/26/2019,10:10 AM,SMOKING - PUBLIC PLACE,600 Block Sabine Street,,Y,APD,5930,White,Male
CM,9/26/2019,11:52 PM,DISORDERLY CONDUCT - FIGHTING,600  RIO GRANDE,W 6TH S,Y,,7597,White,Male
CM,9/27/2019,9:39 PM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,7870,White,Male
TR,9/27/2019,1:09 AM,PEDESTRIAN WALKING AGAINST LIGHT,W 6TH ST,RIO GRANDE ST,N,,8140,White,Female
CM,9/27/2019,11:06 PM,PUBLIC INTOXICATION,East 6th Street And,San Jacinto Boulevard,Y,APD,7796,White,Male
CM,9/27/2019,10:43 PM,PUBLIC INTOXICATION,715 East 8th Street,,Y,APD,8126,White,Male
TR,9/27/2019,1:27 AM,PEDESTRIAN WALKING AGAINST LIGHT,600  W 6TH ST,RIO GRANDE,Y,,7597,White,Female
CM,9/28/2019,3:54 AM,THEFT OF SERVICE,West 6th Street And San Antonio Street,,N,APD,7849,Black,Female
